Player Code	Game Code	Rush Att	Rush Yard	Rush TD	Pass Att	Pass Comp	Pass Yard	Pass TD	Pass Int	Rec	Rec Yards	Rec TD	Field Goal Att	Field Goal Made	Points	Fumble	Tackle Solo	Sack	Fumble Forced	Int Ret	Punt	Punt Yard
1025855	690058720131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1025855	140058720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1025855	587012820131121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1025855	587016420131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1025855	651058720131207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
1025855	587051320131228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1033682	587009620130829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1033682	485058720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033682	204058720130914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033682	31058720130921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033682	587066320131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.0	0	0	0	0
1033682	587036720131010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1033682	288058720131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1033682	690058720131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033682	140058720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1033682	587012820131121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1033682	651058720131207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033682	587051320131228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1049050	587009620130829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1049050	485058720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1049050	31058720130921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1049050	587066320131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1049050	140058720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1049050	587016420131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1049050	651058720131207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1041228	587009620130829	3	0	0	41	26	348	5	1	0	0	0	0	0	2	0	0	0.0	0	0	0	0
1041228	485058720130907	4	-8	0	21	12	150	1	1	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1041228	204058720130914	1	7	0	4	4	44	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1041228	31058720130921	9	-47	0	43	22	346	3	1	0	0	0	0	0	0	3	0	0.0	0	0	0	0
1041228	587066320131005	9	-4	1	33	19	283	4	1	0	0	0	0	0	6	1	0	0.0	0	0	0	0
1041228	587036720131010	10	-48	0	36	19	202	1	4	0	0	0	0	0	0	1	0	0.0	0	0	0	0
1041228	288058720131026	0	0	0	15	7	138	0	3	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1041228	690058720131102	6	10	0	38	27	371	3	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1041228	140058720131116	4	-12	0	38	18	170	1	2	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1041228	587012820131121	4	9	0	34	11	107	0	1	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1041261	485058720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	0	0	0	0
1057102	140058720131116	0	0	0	0	0	0	0	0	1	27	0	0	0	0	0	0	0.0	0	0	0	0
1057102	587012820131121	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0.0	0	0	0	0
1057102	587016420131130	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0.0	0	0	0	0
1057102	651058720131207	0	0	0	0	0	0	0	0	1	12	1	0	0	6	0	0	0.0	0	0	0	0
1049054	587009620130829	0	0	0	0	0	0	0	0	4	31	0	0	0	0	0	0	0.0	0	0	0	0
1049054	485058720130907	0	0	0	0	0	0	0	0	2	25	1	0	0	6	0	0	0.0	0	0	0	0
1049054	31058720130921	0	0	0	0	0	0	0	0	2	18	0	0	0	0	0	0	0.0	0	0	0	0
1049054	587066320131005	0	0	0	0	0	0	0	0	3	21	0	0	0	0	0	0	0.0	0	0	0	0
1049054	587036720131010	0	0	0	0	0	0	0	0	5	58	0	0	0	0	0	1	0.0	0	0	0	0
1049054	288058720131026	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0.0	0	0	0	0
1049054	690058720131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.0	1	0	0	0
1049054	140058720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	1	0	0
1049054	587012820131121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1049054	587016420131130	0	0	0	0	0	0	0	0	4	79	0	0	0	0	0	2	0.0	0	0	0	0
1049054	651058720131207	0	0	0	0	0	0	0	0	4	36	0	0	0	0	0	0	0.0	0	0	0	0
1049054	587051320131228	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0.0	0	0	0	0
1049047	485058720130907	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1049047	288058720131026	1	-3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0.0	0	0	0	0
1025825	587009620130829	0	0	0	0	0	0	0	0	3	47	0	0	0	0	0	0	0.0	0	0	0	0
1025825	485058720130907	0	0	0	0	0	0	0	0	2	28	0	0	0	0	0	0	0.0	0	0	0	0
1025825	204058720130914	0	0	0	0	0	0	0	0	2	20	0	0	0	6	0	1	0.0	0	0	0	0
1025825	31058720130921	0	0	0	0	0	0	0	0	5	66	0	0	0	0	0	0	0.0	0	0	0	0
1025825	587066320131005	1	-2	0	0	0	0	0	0	1	4	0	0	0	0	0	1	0.0	0	0	0	0
1025825	587036720131010	0	0	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0.0	0	0	0	0
1025825	690058720131102	0	0	0	0	0	0	0	0	5	88	0	0	0	0	0	0	0.0	0	0	0	0
1025825	140058720131116	0	0	0	0	0	0	0	0	5	55	0	0	0	0	0	0	0.0	0	0	0	0
1025825	587012820131121	0	0	0	0	0	0	0	0	2	16	0	0	0	0	0	1	0.0	0	0	0	0
1025825	587016420131130	0	0	0	0	0	0	0	0	3	132	0	0	0	0	1	0	0.0	0	0	0	0
1025825	651058720131207	0	0	0	0	0	0	0	0	2	23	0	0	0	0	0	0	0.0	0	0	0	0
1025825	587051320131228	0	0	0	0	0	0	0	0	1	23	0	0	0	0	0	0	0.0	0	0	0	0
1041240	587009620130829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1041240	485058720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1041240	204058720130914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1041240	31058720130921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1041240	587066320131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1.0	0	0	0	0
1041240	587036720131010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1041240	288058720131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1041240	690058720131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.0	0	0	0	0
1041240	140058720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1041240	587012820131121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1.0	0	0	0	0
1041240	587016420131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1041240	651058720131207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1041240	587051320131228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1041260	587009620130829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1041260	485058720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1041260	204058720130914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.0	0	0	0	0
1041260	587066320131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1041260	587036720131010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1041260	288058720131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1041260	587012820131121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1041260	587051320131228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1057075	485058720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1057075	31058720130921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1057075	587036720131010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1057075	690058720131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	1	0	0
1057075	587051320131228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1033701	587036720131010	0	0	0	1	1	26	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033701	587016420131130	0	0	0	1	1	10	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
67092	587009620130829	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0	0	0	0
67092	485058720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
67092	204058720130914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
67092	31058720130921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
67092	587066320131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
67092	587036720131010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
67092	288058720131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
67092	690058720131102	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
67092	140058720131116	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
67092	587012820131121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
67092	587016420131130	1	-10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0	0	0	0
67092	651058720131207	2	-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
67092	587051320131228	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1049038	587009620130829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	1	0	0
1049038	485058720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1049038	204058720130914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1049038	31058720130921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1049038	587066320131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1033690	587009620130829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1.0	0	0	0	0
1033690	485058720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0	0	0	0
1033690	204058720130914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1.5	0	0	0	0
1033690	31058720130921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1033690	587066320131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1033690	587036720131010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	1	0	0	0
1033690	288058720131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.0	0	0	0	0
1033690	690058720131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1033690	140058720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033690	587012820131121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1033690	587016420131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033690	651058720131207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0	0	0	0
1033690	587051320131228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1027130	587009620130829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.0	1	0	0	0
1027130	204058720130914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.0	0	0	0	0
1027130	31058720130921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1027130	587066320131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1027130	587036720131010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1057100	288058720131026	0	0	0	0	0	0	0	0	2	32	0	0	0	0	0	0	0.0	0	0	0	0
1057100	587012820131121	0	0	0	0	0	0	0	0	2	24	0	0	0	0	0	0	0.0	0	0	0	0
1033679	587009620130829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.0	0	0	0	0
1033679	485058720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1033679	204058720130914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	1	0	0
1033679	31058720130921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033679	587066320131005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.0	2	0	0	0
1033679	587036720131010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.0	0	0	0	0
1033679	140058720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033679	587012820131121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1033679	587016420131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1033679	651058720131207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033679	587051320131228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.0	0	0	0	0
1041250	485058720130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1041287	201062620130831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	5	232
1041287	626051820130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	7	249
1041287	528062620130921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	3	100
1041287	626047220130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	3	133
1041287	466062620131004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	4	201
1041287	626072120131010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	2	102
1041287	96062620131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	5	204
1041287	473062620131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	2	73
1041287	626063020131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	4	131
1041287	626027720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	7	238
1041287	66062620131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	7	262
1041287	626046520131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	3	127
1041287	86062620131221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	37
1025862	201062620130831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1025862	626051820130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1025862	528062620130921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1025862	626047220130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1025862	466062620131004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1025862	626072120131010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1025862	96062620131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1025862	473062620131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1025862	626063020131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1025862	626027720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1025862	66062620131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.0	0	0	0	0
1025862	626046520131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1025862	86062620131221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	1	0	0
1049078	626047220130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1049078	626072120131010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.0	0	0	0	0
1049078	96062620131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1049078	626063020131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1049078	626027720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1049078	66062620131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.0	0	0	0	0
1049078	626046520131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1033732	201062620130831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033732	626051820130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033732	626047220130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033732	626072120131010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033732	96062620131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033732	626046520131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033732	86062620131221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.0	0	0	0	0
1041265	201062620130831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1041265	626051820130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1041265	528062620130921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1041265	96062620131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1025877	201062620130831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.0	0	0	0	0
1025877	626051820130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1025877	528062620130921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.0	0	0	0	0
1025877	626047220130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.0	0	0	0	0
1025877	466062620131004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.0	0	0	0	0
1025877	626072120131010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.0	0	0	0	0
1025877	96062620131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1025877	473062620131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1.0	0	0	0	0
1025877	626063020131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1025877	626027720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.0	0	0	0	0
1025877	66062620131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1025877	626046520131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1025877	86062620131221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1025858	626047220130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1025858	86062620131221	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1049088	96062620131026	1	1	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0.0	0	0	0	0
1049080	626046520131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1041289	626051820130907	0	0	0	0	0	0	0	0	2	18	0	0	0	0	0	0	0.0	0	0	0	0
1041289	626047220130928	0	0	0	0	0	0	0	0	1	33	0	0	0	0	0	0	0.0	0	0	0	0
1041289	96062620131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1041276	626051820130907	0	0	0	0	0	0	0	0	2	21	0	0	0	0	0	0	0.0	0	0	0	0
1041276	626047220130928	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0.0	0	0	0	0
1041276	626072120131010	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0.0	0	0	0	0
1041276	86062620131221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1025889	201062620130831	0	0	0	0	0	0	0	0	4	33	0	0	0	0	0	0	0.0	0	0	0	0
1025889	528062620130921	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0.0	0	0	0	0
1025889	626047220130928	0	0	0	0	0	0	0	0	3	44	0	0	0	0	0	0	0.0	0	0	0	0
1025889	466062620131004	0	0	0	0	0	0	0	0	1	25	1	0	0	6	0	2	0.0	0	0	0	0
1025889	96062620131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1025889	473062620131102	0	0	0	0	0	0	0	0	2	21	0	0	0	0	0	2	0.0	0	0	0	0
1025889	626063020131109	0	0	0	0	0	0	0	0	1	4	0	0	0	2	0	1	0.0	0	0	0	0
1025889	626027720131116	0	0	0	0	0	0	0	0	2	25	0	0	0	0	1	0	0.0	0	0	0	0
1025889	66062620131123	0	0	0	0	0	0	0	0	4	78	0	0	0	0	1	0	0.0	0	0	0	0
1025889	626046520131130	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0.0	0	0	0	0
1025889	86062620131221	0	0	0	0	0	0	0	0	1	25	1	0	0	6	0	2	0.0	1	0	0	0
1033723	626051820130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1033705	201062620130831	8	-20	0	63	27	318	0	4	0	0	0	0	0	0	3	0	0.0	0	0	0	0
1033705	626051820130907	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1049070	201062620130831	0	0	0	0	0	0	0	0	0	0	0	4	4	13	0	0	0.0	0	0	0	0
1049070	626051820130907	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0	0
1049070	528062620130921	0	0	0	0	0	0	0	0	0	0	0	3	3	12	0	0	0.0	0	0	0	0
1049070	626047220130928	0	0	0	0	0	0	0	0	0	0	0	2	1	4	0	0	0.0	0	0	0	0
1049070	466062620131004	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0.0	0	0	0	0
1049070	626072120131010	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0	0
1049070	626063020131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1049070	66062620131123	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.0	0	0	0	0
1049070	626046520131130	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0.0	0	0	0	0
1049070	86062620131221	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0.0	0	0	0	0
1033718	201062620130831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.0	0	0	0	0
1033718	626051820130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1033718	528062620130921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033718	626047220130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.0	0	0	0	0
1033736	201062620130831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1033736	626051820130907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1033736	626047220130928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.0	1	0	0	0
1033736	466062620131004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1033736	626072120131010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033736	96062620131026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0	0	0	0
1033736	473062620131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1033736	626063020131109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1033736	626027720131116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	0	0	0	0
1033736	66062620131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1033736	626046520131130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0	0	0	0
1033736	86062620131221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0	0	0	0
1041294	473062620131102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1041271	201062620130831	3	24	0	0	0	0	0	0	3	18	0	0	0	0	0	0	0.0	0	0	0	0
1041271	626051820130907	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
1041271	626047220130928	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
